,Unnamed: 0.1,Unnamed: 0,rate,attraction,reviews,details,attraction_url,reviews_url,languages,location_img,ratings_list,path
23,23,23,5.0,24. Kosyspa,555,Spas,/Attraction_Review-g293734-d7206830-Reviews-Kosyspa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7206830-Reviews-Kosyspa-Marrakech_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 1}, {'language': 'German', 'count': 22}, {'language': 'Swedish', 'count': 2}, {'language': 'Russian', 'count': 1}, {'language': 'Portuguese', 'count': 2}, {'language': 'Greek', 'count': 1}, {'language': 'English', 'count': 159}, {'language': 'Italian', 'count': 15}, {'language': 'French', 'count': 334}, {'language': 'Dutch', 'count': 7}, {'language': 'Spanish (Spain)', 'count': 12}, {'language': 'All languages', 'count': 556}]",blob:https://www.tripadvisor.com/84b2ff77-e27c-4e46-8447-184fe4048295,"[{'rating': 'Excellent', 'count': 482}, {'rating': 'Very good', 'count': 59}, {'rating': 'Average', 'count': 6}, {'rating': 'Poor', 'count': 5}, {'rating': 'Terrible', 'count': 4}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
24,24,24,5.0,25. Faim d'Epices,"2,028",Lessons & Workshops • Cooking Classes,/Attraction_Review-g293734-d1985394-Reviews-Faim_d_Epices-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d1985394-Reviews-Faim_d_Epices-Marrakech_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 33}, {'language': 'Norwegian', 'count': 2}, {'language': 'German', 'count': 98}, {'language': 'Swedish', 'count': 5}, {'language': 'Russian', 'count': 2}, {'language': 'Portuguese', 'count': 5}, {'language': 'Korean', 'count': 1}, {'language': 'English', 'count': 1508}, {'language': 'Italian', 'count': 22}, {'language': 'French', 'count': 325}, {'language': 'Hebrew', 'count': 3}, {'language': 'Spanish (Spain)', 'count': 23}, {'language': 'Japanese', 'count': 5}, {'language': 'Polish', 'count': 3}, {'language': 'Danish', 'count': 4}, {'language': 'Dutch', 'count': 33}, {'language': 'All languages', 'count': 2072}]",Not Detected,"[{'rating': 'Excellent', 'count': 1920}, {'rating': 'Very good', 'count': 89}, {'rating': 'Average', 'count': 11}, {'rating': 'Poor', 'count': 3}, {'rating': 'Terrible', 'count': 5}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
25,25,25,5.0,26. Morocco Transfer,480,Taxis & Shuttles,/Attraction_Review-g293734-d17333913-Reviews-Morocco_Transfer-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17333913-Reviews-Morocco_Transfer-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 7}, {'language': 'Arabic', 'count': 1}, {'language': 'Portuguese', 'count': 3}, {'language': 'English', 'count': 379}, {'language': 'Italian', 'count': 14}, {'language': 'French', 'count': 46}, {'language': 'Dutch', 'count': 3}, {'language': 'Spanish (Spain)', 'count': 28}, {'language': 'All languages', 'count': 481}]",Not Detected,"[{'rating': 'Excellent', 'count': 457}, {'rating': 'Very good', 'count': 15}, {'rating': 'Average', 'count': 2}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 7}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
26,26,26,5.0,27. Chef Laila cooking classes,539,Cooking Classes,/Attraction_Review-g293734-d23929997-Reviews-Chef_Laila_cooking_classes-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23929997-Reviews-Chef_Laila_cooking_classes-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 27}, {'language': 'Portuguese', 'count': 2}, {'language': 'Korean', 'count': 1}, {'language': 'English', 'count': 366}, {'language': 'Italian', 'count': 15}, {'language': 'French', 'count': 106}, {'language': 'Danish', 'count': 2}, {'language': 'Dutch', 'count': 22}, {'language': 'Spanish (Spain)', 'count': 13}, {'language': 'All languages', 'count': 554}]",Not Detected,"[{'rating': 'Excellent', 'count': 516}, {'rating': 'Very good', 'count': 27}, {'rating': 'Average', 'count': 8}, {'rating': 'Poor', 'count': 2}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
27,27,27,5.0,28. Amal Cooking Class,434,Cooking Classes,/Attraction_Review-g293734-d8125241-Reviews-Amal_Cooking_Class-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d8125241-Reviews-Amal_Cooking_Class-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 31}, {'language': 'Swedish', 'count': 2}, {'language': 'Portuguese', 'count': 2}, {'language': 'Japanese', 'count': 2}, {'language': 'English', 'count': 335}, {'language': 'Italian', 'count': 10}, {'language': 'French', 'count': 39}, {'language': 'Danish', 'count': 1}, {'language': 'Dutch', 'count': 4}, {'language': 'Spanish (Spain)', 'count': 10}, {'language': 'All languages', 'count': 436}]",blob:https://www.tripadvisor.com/d894e7e3-234c-4b9f-87f9-0cb1ecccd80a,"[{'rating': 'Excellent', 'count': 401}, {'rating': 'Very good', 'count': 21}, {'rating': 'Average', 'count': 9}, {'rating': 'Poor', 'count': 3}, {'rating': 'Terrible', 'count': 2}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
28,28,28,5.0,29. Morocco Private Excursion,370,Taxis & Shuttles,/Attraction_Review-g293734-d8064226-Reviews-Morocco_Private_Excursion-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d8064226-Reviews-Morocco_Private_Excursion-Marrakech_Marrakech_Safi.html,"[{'language': 'Norwegian', 'count': 1}, {'language': 'German', 'count': 10}, {'language': 'Russian', 'count': 1}, {'language': 'Portuguese', 'count': 2}, {'language': 'English', 'count': 197}, {'language': 'Italian', 'count': 5}, {'language': 'French', 'count': 132}, {'language': 'Dutch', 'count': 7}, {'language': 'Spanish (Spain)', 'count': 16}, {'language': 'All languages', 'count': 371}]",blob:https://www.tripadvisor.com/f50d894b-73c1-44c5-9b47-1fb604834e22,"[{'rating': 'Excellent', 'count': 360}, {'rating': 'Very good', 'count': 10}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
29,29,29,5.0,30. Morocco Travel Discovery,478,Taxis & Shuttles,/Attraction_Review-g293734-d19125481-Reviews-Morocco_Travel_Discovery-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19125481-Reviews-Morocco_Travel_Discovery-Marrakech_Marrakech_Safi.html,"[{'language': 'Norwegian', 'count': 1}, {'language': 'German', 'count': 13}, {'language': 'Arabic', 'count': 1}, {'language': 'Portuguese', 'count': 2}, {'language': 'Japanese', 'count': 1}, {'language': 'English', 'count': 322}, {'language': 'Italian', 'count': 11}, {'language': 'French', 'count': 139}, {'language': 'Danish', 'count': 2}, {'language': 'Dutch', 'count': 7}, {'language': 'Spanish (Spain)', 'count': 15}, {'language': 'All languages', 'count': 514}]",Not Detected,"[{'rating': 'Excellent', 'count': 513}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
30,30,30,5.0,31. Beauty Click Spa,253,Spas,/Attraction_Review-g293734-d26996871-Reviews-Beauty_Click_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26996871-Reviews-Beauty_Click_Spa-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 3}, {'language': 'Arabic', 'count': 9}, {'language': 'Portuguese', 'count': 2}, {'language': 'English', 'count': 126}, {'language': 'Italian', 'count': 14}, {'language': 'French', 'count': 106}, {'language': 'Dutch', 'count': 4}, {'language': 'Spanish (Spain)', 'count': 14}, {'language': 'All languages', 'count': 278}]",blob:https://www.tripadvisor.com/4bc72969-6874-42f0-856d-3678b94c92bd,"[{'rating': 'Excellent', 'count': 264}, {'rating': 'Very good', 'count': 14}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
31,31,31,5.0,32. Latifa Cooking Classes,264,Cooking Classes,/Attraction_Review-g298349-d18922920-Reviews-Latifa_Cooking_Classes-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d18922920-Reviews-Latifa_Cooking_Classes-Essaouira_Marrakech_Safi.html,"[{'language': 'German', 'count': 16}, {'language': 'English', 'count': 164}, {'language': 'Italian', 'count': 2}, {'language': 'French', 'count': 76}, {'language': 'Dutch', 'count': 11}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 271}]",blob:https://www.tripadvisor.com/1638e0cf-3217-46dd-8d5e-449db554e72e,"[{'rating': 'Excellent', 'count': 271}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
32,32,32,5.0,33. Marrakech Vip Tours,451,Taxis & Shuttles,/Attraction_Review-g298349-d11827082-Reviews-Marrakech_Vip_Tours-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d11827082-Reviews-Marrakech_Vip_Tours-Essaouira_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 2}, {'language': 'German', 'count': 45}, {'language': 'Russian', 'count': 2}, {'language': 'Portuguese', 'count': 1}, {'language': 'Japanese', 'count': 1}, {'language': 'English', 'count': 200}, {'language': 'Italian', 'count': 8}, {'language': 'French', 'count': 167}, {'language': 'Dutch', 'count': 5}, {'language': 'Hebrew', 'count': 6}, {'language': 'Spanish (Spain)', 'count': 16}, {'language': 'All languages', 'count': 453}]",Not Detected,"[{'rating': 'Excellent', 'count': 438}, {'rating': 'Very good', 'count': 14}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
33,33,33,5.0,34. Hijama Marrakech Cupping Therapy Services,90,Spas,/Attraction_Review-g293734-d24915475-Reviews-Hijama_Marrakech_Cupping_Therapy_Services-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d24915475-Reviews-Hijama_Marrakech_Cupping_Therapy_Services-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 6}, {'language': 'French', 'count': 84}, {'language': 'All languages', 'count': 90}]",blob:https://www.tripadvisor.com/bb0ce9e8-77ff-4aaa-9a8f-05378c09207a,"[{'rating': 'Excellent', 'count': 89}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
34,34,34,5.0,35. Farm to Table Marrakech,107,Cooking Classes,/Attraction_Review-g293734-d19109750-Reviews-Farm_to_Table_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19109750-Reviews-Farm_to_Table_Marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 7}, {'language': 'English', 'count': 89}, {'language': 'French', 'count': 7}, {'language': 'Dutch', 'count': 5}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 110}]",blob:https://www.tripadvisor.com/305a2f70-f7e2-401b-bc4e-d68ba7e8e2b1,"[{'rating': 'Excellent', 'count': 106}, {'rating': 'Very good', 'count': 4}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
35,35,35,5.0,36. Céline Spa,100,Hammams & Turkish Baths,/Attraction_Review-g293734-d26135550-Reviews-Celine_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26135550-Reviews-Celine_Spa-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 14}, {'language': 'Italian', 'count': 9}, {'language': 'French', 'count': 73}, {'language': 'Dutch', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 5}, {'language': 'All languages', 'count': 102}]",blob:https://www.tripadvisor.com/806255d8-3b9b-4434-8cc8-c4d7dfd1d432,"[{'rating': 'Excellent', 'count': 99}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 2}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
36,36,36,5.0,37. Les Randos des Dunes,689,Horseback Riding Tours,/Attraction_Review-g298349-d7692237-Reviews-Les_Randos_des_Dunes-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d7692237-Reviews-Les_Randos_des_Dunes-Essaouira_Marrakech_Safi.html,"[{'language': 'Chinese (Simplified)', 'count': 3}, {'language': 'German', 'count': 41}, {'language': 'Swedish', 'count': 2}, {'language': 'Russian', 'count': 2}, {'language': 'Portuguese', 'count': 1}, {'language': 'Chinese (Traditional)', 'count': 3}, {'language': 'English', 'count': 192}, {'language': 'Italian', 'count': 10}, {'language': 'French', 'count': 409}, {'language': 'Spanish (Spain)', 'count': 12}, {'language': 'Czech', 'count': 1}, {'language': 'Arabic', 'count': 2}, {'language': 'Slovak', 'count': 1}, {'language': 'Polish', 'count': 4}, {'language': 'Dutch', 'count': 8}, {'language': 'Serbian', 'count': 1}, {'language': 'All languages', 'count': 692}]",blob:https://www.tripadvisor.com/0353325b-0bff-493c-923d-e49958734d31,"[{'rating': 'Excellent', 'count': 639}, {'rating': 'Very good', 'count': 42}, {'rating': 'Average', 'count': 3}, {'rating': 'Poor', 'count': 2}, {'rating': 'Terrible', 'count': 3}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
37,37,37,5.0,38. Atelier De Cuisine Chef Tarik Orty-Ct,611,Cooking Classes,/Attraction_Review-g293734-d6530897-Reviews-Atelier_De_Cuisine_Chef_Tarik_Orty_Ct-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d6530897-Reviews-Atelier_De_Cuisine_Chef_Tarik_Orty_Ct-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 17}, {'language': 'Arabic', 'count': 1}, {'language': 'Portuguese', 'count': 6}, {'language': 'English', 'count': 536}, {'language': 'Italian', 'count': 3}, {'language': 'French', 'count': 42}, {'language': 'Dutch', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 4}, {'language': 'All languages', 'count': 611}]",blob:https://www.tripadvisor.com/39d9b124-b482-48da-b324-d78617952b97,"[{'rating': 'Excellent', 'count': 579}, {'rating': 'Very good', 'count': 27}, {'rating': 'Average', 'count': 3}, {'rating': 'Poor', 'count': 2}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
38,38,38,5.0,39. Rachid Taxi Essaouira,332,Taxis & Shuttles,/Attraction_Review-g298349-d11891633-Reviews-Rachid_Taxi_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d11891633-Reviews-Rachid_Taxi_Essaouira-Essaouira_Marrakech_Safi.html,"[{'language': 'Norwegian', 'count': 2}, {'language': 'German', 'count': 12}, {'language': 'Swedish', 'count': 1}, {'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 139}, {'language': 'Italian', 'count': 5}, {'language': 'French', 'count': 153}, {'language': 'Danish', 'count': 1}, {'language': 'Dutch', 'count': 6}, {'language': 'Spanish (Spain)', 'count': 16}, {'language': 'All languages', 'count': 336}]",blob:https://www.tripadvisor.com/d86fcba3-62b0-45a6-af7c-4f0be592f6cb,"[{'rating': 'Excellent', 'count': 331}, {'rating': 'Very good', 'count': 4}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
39,39,39,5.0,40. Taxi 2 Essaouira,202,Taxis & Shuttles,/Attraction_Review-g298349-d17648662-Reviews-Taxi_2_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d17648662-Reviews-Taxi_2_Essaouira-Essaouira_Marrakech_Safi.html,"[{'language': 'German', 'count': 10}, {'language': 'Swedish', 'count': 1}, {'language': 'Russian', 'count': 2}, {'language': 'Portuguese', 'count': 1}, {'language': 'Chinese (Traditional)', 'count': 1}, {'language': 'English', 'count': 63}, {'language': 'Italian', 'count': 4}, {'language': 'French', 'count': 112}, {'language': 'Dutch', 'count': 5}, {'language': 'Spanish (Spain)', 'count': 7}, {'language': 'All languages', 'count': 206}]",Not Detected,"[{'rating': 'Excellent', 'count': 202}, {'rating': 'Very good', 'count': 4}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
40,40,40,5.0,41. LAMAI CHEF,328,Cooking Classes,/Attraction_Review-g293734-d25264334-Reviews-LAMAI_CHEF-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25264334-Reviews-LAMAI_CHEF-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 9}, {'language': 'Arabic', 'count': 1}, {'language': 'Russian', 'count': 1}, {'language': 'Portuguese', 'count': 1}, {'language': 'Greek', 'count': 1}, {'language': 'Slovak', 'count': 1}, {'language': 'English', 'count': 211}, {'language': 'Italian', 'count': 3}, {'language': 'Polish', 'count': 1}, {'language': 'French', 'count': 71}, {'language': 'Dutch', 'count': 36}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 337}]",Not Detected,"[{'rating': 'Excellent', 'count': 333}, {'rating': 'Very good', 'count': 3}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
41,41,41,5.0,42. Cook in Marrakesh with Ahmed and Hassan,289,Cooking Classes,/Attraction_Review-g293734-d25241502-Reviews-Cook_in_Marrakesh_with_Ahmed_and_Hassan-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25241502-Reviews-Cook_in_Marrakesh_with_Ahmed_and_Hassan-Marrakech_Marrakech_Safi.html,"[{'language': 'Norwegian', 'count': 1}, {'language': 'German', 'count': 13}, {'language': 'Swedish', 'count': 1}, {'language': 'English', 'count': 209}, {'language': 'Italian', 'count': 5}, {'language': 'French', 'count': 51}, {'language': 'Danish', 'count': 2}, {'language': 'Dutch', 'count': 13}, {'language': 'Spanish (Spain)', 'count': 4}, {'language': 'All languages', 'count': 299}]",Not Detected,"[{'rating': 'Excellent', 'count': 298}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
