,rate,attraction,reviews,details,attraction_url,reviews_url,uuid
84,4.1,85. Royal Golf Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d1977104-Reviews-Royal_Golf_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d1977104-Reviews-Royal_Golf_Marrakech-Marrakech_Marrakech_Safi.html,83ad9440-748e-4ecf-a2f4-96ebd4d4431a
85,4.1,86. Jardin Jnane El Harti,Reviews not found,Details not found,/Attraction_Review-g293734-d3569015-Reviews-Jardin_Jnane_El_Harti-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3569015-Reviews-Jardin_Jnane_El_Harti-Marrakech_Marrakech_Safi.html,6856d761-aee7-4b8f-a61e-b13359451f37
86,3.1,87. Beldi Country Club Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d23041710-Reviews-Beldi_Country_Club_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23041710-Reviews-Beldi_Country_Club_Marrakech-Marrakech_Marrakech_Safi.html,fdd6c6e3-f890-4adc-9f02-c7a6bb2482a0
87,4.8,88. Click Exursions,Reviews not found,Details not found,/Attraction_Review-g293734-d3400210-Reviews-Click_Exursions-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3400210-Reviews-Click_Exursions-Marrakech_Marrakech_Safi.html,f6613ba6-0f53-4c86-b94b-ae43d9db1948
88,5,89. Mosalah Treck & More,Reviews not found,Details not found,/Attraction_Review-g488109-d28036488-Reviews-Mosalah_Treck_More-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d28036488-Reviews-Mosalah_Treck_More-Imlil_Marrakech_Safi.html,24ec6fb8-065a-479e-9960-f5c3ba2ac19e
89,4.6,90. Plateau du Kik,Reviews not found,Details not found,/Attraction_Review-g293734-d3498084-Reviews-Plateau_du_Kik-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3498084-Reviews-Plateau_du_Kik-Marrakech_Marrakech_Safi.html,e92e46a9-4b16-48db-84d7-7b342a13adf7
90,3.4,91. Food Markets of Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d2267841-Reviews-Food_Markets_of_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2267841-Reviews-Food_Markets_of_Marrakech-Marrakech_Marrakech_Safi.html,67412f18-7738-40d7-9e6f-7fe8dc14fdf0
91,3.7,92. Almoravid Koubba,Reviews not found,Details not found,/Attraction_Review-g293734-d478124-Reviews-Almoravid_Koubba-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d478124-Reviews-Almoravid_Koubba-Marrakech_Marrakech_Safi.html,6debb2e4-fcbc-4171-820d-db908c875647
92,3.2,93. Almazar Centre Commercial,Reviews not found,Details not found,/Attraction_Review-g293734-d2479096-Reviews-Almazar_Centre_Commercial-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2479096-Reviews-Almazar_Centre_Commercial-Marrakech_Marrakech_Safi.html,a6391ef8-a396-4ab5-aba0-1ab21ffb78c8
93,4.4,94. Women's Museum - Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d15136920-Reviews-Women_s_Museum_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15136920-Reviews-Women_s_Museum_Marrakech-Marrakech_Marrakech_Safi.html,de7d9417-e40d-4e46-a7ca-151fbb5dcbbe
94,4.8,95. Les Bains d'Orient Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d8647023-Reviews-Les_Bains_d_Orient_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d8647023-Reviews-Les_Bains_d_Orient_Marrakech-Marrakech_Marrakech_Safi.html,a6401285-f51b-48d5-883f-aa4334016f10
95,5,96. La Perle Aux Oiseaux,Reviews not found,Details not found,/Attraction_Review-g293734-d23792843-Reviews-La_Perle_Aux_Oiseaux-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23792843-Reviews-La_Perle_Aux_Oiseaux-Marrakech_Marrakech_Safi.html,dc4da309-a85b-433f-b0ec-6618d4638a31
96,3.5,97. Palooza Park,Reviews not found,Details not found,/Attraction_Review-g293734-d9610706-Reviews-Palooza_Park-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d9610706-Reviews-Palooza_Park-Marrakech_Marrakech_Safi.html,e72cb11e-aec8-49cd-a67c-674c2771c5d3
97,3.4,98. 7 Cascade D'ourika,Reviews not found,Details not found,/Attraction_Review-g1847424-d24114468-Reviews-7_Cascade_D_ourika-Ourika_Marrakech_Safi.html,/Attraction_Review-g1847424-d24114468-Reviews-7_Cascade_D_ourika-Ourika_Marrakech_Safi.html,364a0f33-dd10-4db4-91ee-d26590162883
98,4.5,99. Dar Souiri,Reviews not found,Details not found,/Attraction_Review-g298349-d2318420-Reviews-Dar_Souiri-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d2318420-Reviews-Dar_Souiri-Essaouira_Marrakech_Safi.html,f56f18fd-a14d-4814-ad48-596a2d1e1514
99,4.4,100. Simon Attias Synagogue,Reviews not found,Details not found,/Attraction_Review-g298349-d2269542-Reviews-Simon_Attias_Synagogue-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d2269542-Reviews-Simon_Attias_Synagogue-Essaouira_Marrakech_Safi.html,af61e846-9d30-45b2-a411-901109337d54
100,4.1,101. Kasbah Mosque,Reviews not found,Details not found,/Attraction_Review-g293734-d12240469-Reviews-Kasbah_Mosque-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d12240469-Reviews-Kasbah_Mosque-Marrakech_Marrakech_Safi.html,6fc58653-ee1e-4ae0-a959-fbcc2d2a9e11
101,4.5,102. marrakechairporttransfer.com,Reviews not found,Details not found,/Attraction_Review-g293734-d6839330-Reviews-Marrakechairporttransfer_com-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d6839330-Reviews-Marrakechairporttransfer_com-Marrakech_Marrakech_Safi.html,04153de1-2d36-4d5f-be8d-c6fd0ae20309
102,4.1,103. Rue du Mouassine,Reviews not found,Details not found,/Attraction_Review-g293734-d2369665-Reviews-Rue_du_Mouassine-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2369665-Reviews-Rue_du_Mouassine-Marrakech_Marrakech_Safi.html,aa24fc06-a754-4a63-b422-690e05eea04a
103,4.3,104. Rue Dar el Bacha,Reviews not found,Details not found,/Attraction_Review-g293734-d2343562-Reviews-Rue_Dar_el_Bacha-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2343562-Reviews-Rue_Dar_el_Bacha-Marrakech_Marrakech_Safi.html,d5af96c6-dbf4-45ff-a061-e898e541550e
104,3.7,105. Souk El Khemis,Reviews not found,Details not found,/Attraction_Review-g293734-d4167191-Reviews-Souk_El_Khemis-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d4167191-Reviews-Souk_El_Khemis-Marrakech_Marrakech_Safi.html,22ca880c-959c-41fd-b963-2d097680dd40
105,4.9,106. Alphais Spa,Reviews not found,Details not found,/Attraction_Review-g293734-d11958484-Reviews-Alphais_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d11958484-Reviews-Alphais_Spa-Marrakech_Marrakech_Safi.html,8333355c-0251-4959-8f0b-abf94f5f1bc3
106,4.9,107. EXCURSION FROM MARRAKECH,Reviews not found,Details not found,/Attraction_Review-g293734-d25291790-Reviews-EXCURSION_FROM_MARRAKECH-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25291790-Reviews-EXCURSION_FROM_MARRAKECH-Marrakech_Marrakech_Safi.html,f2b3f84b-dacf-49e2-abb5-80516296679c
107,4.8,108. Marajah Spa,Reviews not found,Details not found,/Attraction_Review-g293734-d20867841-Reviews-Marajah_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d20867841-Reviews-Marajah_Spa-Marrakech_Marrakech_Safi.html,2e800253-1c83-4496-8b48-b89d2dbb9ee2
108,5,109. Babouchka Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d28276841-Reviews-Babouchka_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d28276841-Reviews-Babouchka_Marrakech-Marrakech_Marrakech_Safi.html,53a8502a-37af-4608-8955-8057d1754c39
109,4.8,110. Bayt Dakira,Reviews not found,Details not found,/Attraction_Review-g298349-d23976022-Reviews-Bayt_Dakira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d23976022-Reviews-Bayt_Dakira-Essaouira_Marrakech_Safi.html,0ac1d130-a9a5-4aba-b043-b6b08f8f10af
110,5,111. Jacaranda Car,Reviews not found,Details not found,/Attraction_Review-g293734-d15554504-Reviews-Jacaranda_Car-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15554504-Reviews-Jacaranda_Car-Marrakech_Marrakech_Safi.html,24c60295-6e17-4a9c-8368-5e982baa64a8
111,4.8,112. Le Monde des Arts de la Parure,Reviews not found,Details not found,/Attraction_Review-g293734-d25396517-Reviews-Le_Monde_des_Arts_de_la_Parure-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25396517-Reviews-Le_Monde_des_Arts_de_la_Parure-Marrakech_Marrakech_Safi.html,79d49ab5-affa-4b64-b9a8-c2f0199560aa
112,3.5,113. Ben Youssef Mosque,Reviews not found,Details not found,/Attraction_Review-g293734-d308903-Reviews-Ben_Youssef_Mosque-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d308903-Reviews-Ben_Youssef_Mosque-Marrakech_Marrakech_Safi.html,cf7fbffe-22ef-4217-bd6b-941514af1510
113,4,114. Le Plus Grand Tajine Du Monde,Reviews not found,Details not found,/Attraction_Review-g580100-d7982970-Reviews-Le_Plus_Grand_Tajine_Du_Monde-Safi_Marrakech_Safi.html,/Attraction_Review-g580100-d7982970-Reviews-Le_Plus_Grand_Tajine_Du_Monde-Safi_Marrakech_Safi.html,910e1591-b6e0-403c-9952-f93657dfe4cd
114,4.6,115. Lalla Fatna Beach,Reviews not found,Details not found,/Attraction_Review-g580100-d10225731-Reviews-Lalla_Fatna_Beach-Safi_Marrakech_Safi.html,/Attraction_Review-g580100-d10225731-Reviews-Lalla_Fatna_Beach-Safi_Marrakech_Safi.html,316f040a-3899-455e-a196-e42166dc1880
115,4.1,116. GALERIE D'ART DAMGAARD,Reviews not found,Details not found,/Attraction_Review-g298349-d4925755-Reviews-GALERIE_D_ART_DAMGAARD-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d4925755-Reviews-GALERIE_D_ART_DAMGAARD-Essaouira_Marrakech_Safi.html,49ca23f9-11e3-4faf-b3da-00af748ab67b
116,4.1,117. Coopérative féminie TILILA d'huile d'argane,Reviews not found,Details not found,/Attraction_Review-g298349-d10508662-Reviews-Cooperative_feminie_TILILA_d_huile_d_argane-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d10508662-Reviews-Cooperative_feminie_TILILA_d_huile_d_argane-Essaouira_Marrakech_Safi.html,77447f31-dcdf-42ea-ace8-36ea69932230
117,4.1,118. Theatre Royal,Reviews not found,Details not found,/Attraction_Review-g293734-d9730511-Reviews-Theatre_Royal-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d9730511-Reviews-Theatre_Royal-Marrakech_Marrakech_Safi.html,14cda327-71bd-4939-b586-df6c1ffe4082
118,4.8,119. Museum of African Contemporary Art Al Maaden,Reviews not found,Details not found,/Attraction_Review-g293734-d11912893-Reviews-Museum_of_African_Contemporary_Art_Al_Maaden-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d11912893-Reviews-Museum_of_African_Contemporary_Art_Al_Maaden-Marrakech_Marrakech_Safi.html,2b930f0a-3af1-4b15-b217-966750a41a23
119,3.9,120. Hammam Ziani,Reviews not found,Details not found,/Attraction_Review-g293734-d639679-Reviews-Hammam_Ziani-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d639679-Reviews-Hammam_Ziani-Marrakech_Marrakech_Safi.html,42e5b40d-51a9-4425-90db-fcf0d33df0a6
120,4.6,121. Isis Spa Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d3219834-Reviews-Isis_Spa_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3219834-Reviews-Isis_Spa_Marrakech-Marrakech_Marrakech_Safi.html,eab76adc-d11e-4445-be09-82f3b70feb84
121,3.8,122. Sidi Mohammed Ben Abdellah Museum,Reviews not found,Details not found,/Attraction_Review-g298349-d6895683-Reviews-Sidi_Mohammed_Ben_Abdellah_Museum-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d6895683-Reviews-Sidi_Mohammed_Ben_Abdellah_Museum-Essaouira_Marrakech_Safi.html,48f2ee7e-2aba-4748-ada1-79932145639a
122,4,123. Souiria Beach,Reviews not found,Details not found,/Attraction_Review-g580100-d4056181-Reviews-Souiria_Beach-Safi_Marrakech_Safi.html,/Attraction_Review-g580100-d4056181-Reviews-Souiria_Beach-Safi_Marrakech_Safi.html,e77e8c18-d495-4168-9459-936375267e71
123,4.7,124. Heritage Spa,Reviews not found,Details not found,/Attraction_Review-g293734-d2476714-Reviews-Heritage_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2476714-Reviews-Heritage_Spa-Marrakech_Marrakech_Safi.html,beaaea96-0629-4e35-9b2b-d85e927304e7
124,3.3,125. Bab El Khemis,Reviews not found,Details not found,/Attraction_Review-g293734-d8696705-Reviews-Bab_El_Khemis-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d8696705-Reviews-Bab_El_Khemis-Marrakech_Marrakech_Safi.html,79aca9e0-2b23-47a3-a0b7-3e9f56824734
125,4.9,126. Le Bain De Kasbah Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d23401169-Reviews-Le_Bain_De_Kasbah_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23401169-Reviews-Le_Bain_De_Kasbah_Marrakech-Marrakech_Marrakech_Safi.html,a04923b9-3ac7-48a3-9f72-81ff0a0cfd57
126,4.4,127. Tin Mal Mosque,Reviews not found,Details not found,/Attraction_Review-g2665749-d1987131-Reviews-Tin_Mal_Mosque-Ijoukak_Marrakech_Safi.html,/Attraction_Review-g2665749-d1987131-Reviews-Tin_Mal_Mosque-Ijoukak_Marrakech_Safi.html,6c19a2f7-b6f6-427b-93f1-837f3c5f95f7
127,3.9,128. Parc Lalla Hasna,Reviews not found,Details not found,/Attraction_Review-g293734-d10830541-Reviews-Parc_Lalla_Hasna-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d10830541-Reviews-Parc_Lalla_Hasna-Marrakech_Marrakech_Safi.html,0b71fb5e-ddd1-404b-9d5e-af1f44e7e7a3
128,4.3,129. Grand Stade de Marrakech,Reviews not found,Details not found,/Attraction_Review-g293734-d7787310-Reviews-Grand_Stade_de_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7787310-Reviews-Grand_Stade_de_Marrakech-Marrakech_Marrakech_Safi.html,b242444a-90e1-4095-8eb8-9e30ea41c9be
129,4,130. Oukaimeden (oukaïmeden),Reviews not found,Details not found,/Attraction_Review-g658395-d21006104-Reviews-Oukaimeden_oukaimeden-Oukaimeden_Marrakech_Safi.html,/Attraction_Review-g658395-d21006104-Reviews-Oukaimeden_oukaimeden-Oukaimeden_Marrakech_Safi.html,fbac6ac2-6db9-4801-9138-cdbb6132c5ec
130,4.4,131. Hammam Mouassine,Reviews not found,Details not found,/Attraction_Review-g293734-d9792402-Reviews-Hammam_Mouassine-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d9792402-Reviews-Hammam_Mouassine-Marrakech_Marrakech_Safi.html,ede0f22c-5e37-4701-b7de-5517ec019095
131,3.5,132. Les jardins de Majorelle,Reviews not found,Details not found,/Attraction_Review-g293734-d26688889-Reviews-Les_jardins_de_Majorelle-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d26688889-Reviews-Les_jardins_de_Majorelle-Marrakech_Marrakech_Safi.html,d1294e94-73ae-477f-a60d-83f8e2bc1947
132,2,133. Tanneries,Reviews not found,Details not found,/Attraction_Review-g293734-d318041-Reviews-Tanneries-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d318041-Reviews-Tanneries-Marrakech_Marrakech_Safi.html,bfd81a09-9f43-4c64-9447-541f103965cc
133,4.1,134. Jardin Bio Aromatique Nectarome,Reviews not found,Details not found,/Attraction_Review-g293734-d3620537-Reviews-Jardin_Bio_Aromatique_Nectarome-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3620537-Reviews-Jardin_Bio_Aromatique_Nectarome-Marrakech_Marrakech_Safi.html,72f16cd4-a53d-4d6b-9a8a-12ba9ee018e8
134,5,135. Sabiza Quad Essaouira,Reviews not found,Details not found,/Attraction_Review-g298349-d32899713-Reviews-Sabiza_Quad_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d32899713-Reviews-Sabiza_Quad_Essaouira-Essaouira_Marrakech_Safi.html,df95b9ba-e90b-4d83-aea6-a7bb29d2d9c3
135,4.4,136. Hammam De La Rose,Reviews not found,Details not found,/Attraction_Review-g293734-d2235371-Reviews-Hammam_De_La_Rose-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2235371-Reviews-Hammam_De_La_Rose-Marrakech_Marrakech_Safi.html,96c506d2-5caa-47a1-8655-f0e4fe3b4c80
136,4.4,137. Fairmont Royal Palm Golf & Country Club,Reviews not found,Details not found,/Attraction_Review-g293734-d7660046-Reviews-Fairmont_Royal_Palm_Golf_Country_Club-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7660046-Reviews-Fairmont_Royal_Palm_Golf_Country_Club-Marrakech_Marrakech_Safi.html,e67ac24e-2cfb-4f11-80a2-25b2aa48a56b
137,5,138. Ocean Ranch Essaouira,Reviews not found,Details not found,/Attraction_Review-g298349-d24002115-Reviews-Ocean_Ranch_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d24002115-Reviews-Ocean_Ranch_Essaouira-Essaouira_Marrakech_Safi.html,7cf3bc93-4cbc-418c-bde2-93e6b5c22e51
138,4.7,139. Moroccan Culinary Art Museum,Reviews not found,Details not found,/Attraction_Review-g293734-d19571202-Reviews-Moroccan_Culinary_Art_Museum-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19571202-Reviews-Moroccan_Culinary_Art_Museum-Marrakech_Marrakech_Safi.html,8a0b9ebb-3c95-48d4-b8b6-956b3c2d229e
139,5,140. Top Sahara Trips,Reviews not found,Details not found,/Attraction_Review-g293734-d20854054-Reviews-Top_Sahara_Trips-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d20854054-Reviews-Top_Sahara_Trips-Marrakech_Marrakech_Safi.html,b2d9668f-0cfa-48ed-8696-92146977d9ea
140,4.2,141. Imlil Trekking,Reviews not found,Details not found,/Attraction_Review-g12398119-d20295172-Reviews-Imlil_Trekking-Aroumd_Imlil_Marrakech_Safi.html,/Attraction_Review-g12398119-d20295172-Reviews-Imlil_Trekking-Aroumd_Imlil_Marrakech_Safi.html,90a3b5f3-7eb5-4c34-ae59-ba1c3c880c7c
141,4.3,142. Aquafun Park By Pickalbatros,Reviews not found,Details not found,/Attraction_Review-g293734-d33239801-Reviews-Aquafun_Park_By_Pickalbatros-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d33239801-Reviews-Aquafun_Park_By_Pickalbatros-Marrakech_Marrakech_Safi.html,1f0bf038-2f30-4a25-8c8e-15d17a73c07f
142,4.5,143. Medina Spa,Reviews not found,Details not found,/Attraction_Review-g293734-d4461502-Reviews-Medina_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d4461502-Reviews-Medina_Spa-Marrakech_Marrakech_Safi.html,7c4500bb-8b92-479c-9175-87882dea577c
143,4.2,144. Jewish Cemetery,Reviews not found,Details not found,/Attraction_Review-g298349-d4023443-Reviews-Jewish_Cemetery-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d4023443-Reviews-Jewish_Cemetery-Essaouira_Marrakech_Safi.html,74fc951a-6d3c-4e0f-a89f-6b3c34fc35c4
144,4.6,145. MACAAL,Reviews not found,Details not found,/Attraction_Review-g293734-d14167294-Reviews-MACAAL-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d14167294-Reviews-MACAAL-Marrakech_Marrakech_Safi.html,62e1cb6a-a1f3-4915-8af8-4feeb13a28c6
145,4.3,146. Synagogue Slat Lkahal,Reviews not found,Details not found,/Attraction_Review-g298349-d7231931-Reviews-Synagogue_Slat_Lkahal-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d7231931-Reviews-Synagogue_Slat_Lkahal-Essaouira_Marrakech_Safi.html,dc3879be-8f47-4b64-821f-d57b40c4d363
146,3.8,147. Al Maaden Golf Resort,Reviews not found,Details not found,/Attraction_Review-g293734-d2524489-Reviews-Al_Maaden_Golf_Resort-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d2524489-Reviews-Al_Maaden_Golf_Resort-Marrakech_Marrakech_Safi.html,4fd6a11a-f6d3-4998-8f98-02d21ac47e71
147,4.5,148. Les Bains d`Azahara,Reviews not found,Details not found,/Attraction_Review-g293734-d3168386-Reviews-Les_Bains_d_Azahara-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d3168386-Reviews-Les_Bains_d_Azahara-Marrakech_Marrakech_Safi.html,f5e91a34-2945-4980-a34d-def6376926d7
148,5,149. Dar Gnawa Museum,Reviews not found,Details not found,/Attraction_Review-g293734-d27145888-Reviews-Dar_Gnawa_Museum-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27145888-Reviews-Dar_Gnawa_Museum-Marrakech_Marrakech_Safi.html,284c2366-fadc-4a35-b4d9-8c1eabea0661
149,5,150. Ride 2 Atlas,Reviews not found,Details not found,/Attraction_Review-g293734-d27430320-Reviews-Ride_2_Atlas-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27430320-Reviews-Ride_2_Atlas-Marrakech_Marrakech_Safi.html,32cc17aa-4bdc-46c0-a51b-ecb1bb1a6ce1
150,5,151. Amazonite,Reviews not found,Details not found,/Attraction_Review-g293734-d10182690-Reviews-Amazonite-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d10182690-Reviews-Amazonite-Marrakech_Marrakech_Safi.html,368b6898-6302-4e4a-aea4-0fa04e9f384f
151,5,152. Le Domaine Du Retro,Reviews not found,Details not found,/Attraction_Review-g293734-d14475499-Reviews-Le_Domaine_Du_Retro-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d14475499-Reviews-Le_Domaine_Du_Retro-Marrakech_Marrakech_Safi.html,91ef5b92-a302-4d05-a7fa-b90f9cd8c1ee
152,4.5,153. Dar Bellarj,Reviews not found,Details not found,/Attraction_Review-g293734-d7248865-Reviews-Dar_Bellarj-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7248865-Reviews-Dar_Bellarj-Marrakech_Marrakech_Safi.html,1a8e7cf8-ce10-47a0-a86e-1d61a966b3d0
153,4.3,154. Restaurant L'Oasis,Reviews not found,Details not found,/Attraction_Review-g293734-d6536311-Reviews-Restaurant_L_Oasis-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d6536311-Reviews-Restaurant_L_Oasis-Marrakech_Marrakech_Safi.html,80a10ebe-f547-42ad-a373-5f645a4330e5
154,4.9,155. Cooking Workshops at La Maison Arabe,Reviews not found,Details not found,/Attraction_Review-g293734-d777146-Reviews-Cooking_Workshops_at_La_Maison_Arabe-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d777146-Reviews-Cooking_Workshops_at_La_Maison_Arabe-Marrakech_Marrakech_Safi.html,cbc15838-dae6-41f5-913f-d2e093ce770c
